horse_id,sire,dam,bms
2019101912,,,
2019102495,,,
2019102497,,,
2019103073,,,
2019104084,,,
2019101820,,,
2019104679,,,
2019105980,,,
2019101271,,,
2019103671,,,
2019104650,,,
2019102482,,,
2019105962,,,
2019100858,,,
2019100306,,,
2019100151,,,
2019104796,,,
2019101942,,,
2019101423,,,
2019104225,,,
2019102989,,,
2019101459,,,
2019102040,,,
2019102700,,,
2019104058,,,
2019104886,,,
2019106278,,,
2019101898,,,
2019104895,,,
2019101897,,,
2019102447,,,
2019102239,,,
2019105953,,,
2019105703,,,
2019105243,,,
2019103234,,,
2019101664,,,
2019102313,,,
2019103746,,,
2019103738,,,
2019105856,,,
2019102752,,,
2019103458,,,
2019101317,,,
2019103748,,,
2019105355,,,
2019102949,,,
2019106661,,,
2019103216,,,
2019103870,,,
2019100801,,,
2019100655,,,
2019100756,,,
2019104013,,,
2019100760,,,
2019100096,,,
2019100483,,,
2019103988,,,
2019102029,,,
2018103898,,,
2019102594,,,
2019102411,,,
2019100873,,,
2019103350,,,
2019101183,,,
2019106625,,,
2019106515,,,
2019105403,,,
2019105515,,,
2019103891,,,
2019102329,,,
2019102097,,,
2019101411,,,
2019106484,,,
2019100117,,,
2019106090,,,
2012102157,,,
2019101677,,,
2019109147,,,
2019104702,,,
2019101319,,,
2019105549,,,
2019104360,,,
2019106617,,,
2019105535,,,
2019103639,,,
2019100154,,,
2019102561,,,
2019106383,,,
2019102982,,,
2019106914,,,
2019101979,,,
2019105254,,,
2019105737,,,
2019104103,,,
2019103194,,,
2019102951,,,
2019100825,,,
2019106219,,,
2019101009,,,
2019104274,,,
2019106327,,,
2019100734,,,
2019106187,,,
2019102056,,,
2019102606,,,
2019106727,,,
2019104788,,,
2019103611,,,
2019103243,,,
2019110017,,,
2019101506,,,
2019101286,,,
2019103030,,,
2019106544,,,
2019103741,,,
2018100326,,,
2018101216,,,
2019105726,,,
2018102410,,,
2019110117,,,
2019103852,,,
2019100196,,,
2019105099,,,
2019102825,,,
2019101619,,,
2019103583,,,
2019102569,,,
2019103384,,,
2019101588,,,
2017103414,,,
2019102882,,,
2019101127,,,
2019104503,,,
2019104040,,,
2019100543,,,
2019105943,,,
2019105846,,,
2019103783,,,
2019105531,,,
2019101676,,,
2019102546,,,
2019104717,,,
2019101341,,,
2019103865,,,
2019101705,,,
2019101013,,,
2015105676,,,
2019102398,,,
2019102757,,,
2019100934,,,
2019106392,,,
2019103231,,,
2019101665,,,
2019101691,,,
2019104085,,,
2019104452,,,
2019102266,,,
2019103426,,,
2019105158,,,
2019104472,,,
2019103653,,,
2019106835,,,
2019100358,,,
2019101116,,,
2019102448,,,
2019103918,,,
2019106857,,,
2019101220,,,
2019101945,,,
2019105815,,,
2019101245,,,
2019101231,,,
2019100348,,,
2019106620,,,
2019102818,,,
2019105082,,,
2019105520,,,
2019102333,,,
2019102071,,,
2019106019,,,
2019101686,,,
2019110003,,,
2019105879,,,
2019102500,,,
2019106630,,,
2019105763,,,
2019104669,,,
2019103091,,,
2019102517,,,
2019100206,,,
2019103184,,,
2019102662,,,
2019103871,,,
2019104859,,,
2019102801,,,
2019101197,,,
2019105100,,,
2019100481,,,
2016105049,,,
2019103469,,,
2019106650,,,
2019102782,,,
2017102744,,,
2019104641,,,
2019102677,,,
2019103187,,,
2019106088,,,
2019109019,,,
2019100056,,,
2019100077,,,
2019105618,,,
2019106135,,,
2019106308,,,
2019100279,,,
2019109087,,,
2019101239,,,
2019101553,,,
2019102091,,,
2019103661,,,
2019104524,,,
2019100607,,,
2019106826,,,
2019101683,,,
2019105417,,,
2019101282,,,
2019104823,,,
2019106452,,,
2019100884,,,
2019105780,,,
2018104154,,,
2019106207,,,
2019104978,,,
2019102255,,,
2019102981,,,
2019104872,,,
2019103895,,,
2019102489,,,
2019104568,,,
2019102992,,,
2019105211,,,
2019102689,,,
2019106805,,,
2019102129,,,
2019102030,,,
2019101272,,,
2019109002,,,
2019103838,,,
2019105157,,,
2019103772,,,
2019101402,,,
2019103537,,,
2019105138,,,
2019105270,,,
2019103913,,,
2019102528,,,
2019105349,,,
2019104645,,,
2019102987,,,
2017105585,,,
2019106022,,,
2019105838,,,
2019100524,,,
2019105263,,,
2019106525,,,
2019105728,,,
2019103955,,,
2019102099,,,
2019101650,,,
2019100521,,,
2019100259,,,
2019106225,,,
2019104174,,,
2019101457,,,
2019101213,,,
2019106224,,,
2019100829,,,
2019106040,,,
2019104961,,,
2019104827,,,
2019103567,,,
2019101219,,,
2019102704,,,
2019102915,,,
2019106897,,,
2019101370,,,
2019105735,,,
2019102222,,,
2019100977,,,
2019101392,,,
2019104938,,,
2019101584,,,
2019102541,,,
2019104996,,,
2017104265,,,
2019103054,,,
2019106408,,,
2019101352,,,
2019104494,,,
2019100568,,,
2016103989,,,
2019105030,,,
2019106936,,,
2019104789,,,
2019106549,,,
2019102802,,,
2019101505,,,
2019103657,,,
2019101310,,,
2019103687,,,
2019103869,,,
2019103977,,,
2019102127,,,
2019104873,,,
2015103377,,,
2017105354,,,
2019103451,,,
2019100953,,,
2019105635,,,
2019100375,,,
2019104834,,,
2019102591,,,
2019102592,,,
2019101750,,,
2019103217,,,
2019104220,,,
2019100128,,,
2019100317,,,
2019101932,,,
2019105850,,,
2019106213,,,
2019101866,,,
2019100353,,,
2019101524,,,
2019101453,,,
2019102860,,,
2019101787,,,
2019104125,,,
2019105646,,,
2019104766,,,
2019103237,,,
2019100609,,,
2019102997,,,
2019101697,,,
2019110072,,,
2019100945,,,
2019102776,,,
2019104651,,,
2019100373,,,
2019102046,,,
2019102259,,,
2019104087,,,
2019104237,,,
2019106360,,,
2019102157,,,
2019105221,,,
2019105562,,,
2019104810,,,
2019100184,,,
2019101692,,,
2019104936,,,
2019103062,,,
2019106162,,,
2019103571,,,
2019106168,,,
2019101241,,,
2019103757,,,
2019102191,,,
2019103260,,,
2019103159,,,
2019104216,,,
2019101713,,,
2019107013,,,
2019102936,,,
2019102804,,,
2019104914,,,
2019104241,,,
2019101496,,,
2019104258,,,
2019101082,,,
2019106694,,,
2019105696,,,
2019100881,,,
2019104864,,,
2019104051,,,
2019103406,,,
2019103286,,,
2019104661,,,
2019104130,,,
2019103292,,,
2019104943,,,
2019106737,,,
2019104502,,,
2018106729,,,
2019110114,,,
2019104830,,,
2019102919,,,
2019104648,,,
2019100370,,,
2019100316,,,
2019106873,,,
2019106418,,,
2019104580,,,
2019106274,,,
2019100084,,,
2019105427,,,
2019104456,,,
2019104791,,,
2019100802,,,
2019104971,,,
2017104986,,,
2019104652,,,
2019101477,,,
2019103241,,,
2019104775,,,
2017103583,,,
2016101894,,,
2019110024,,,
2017100505,,,
2019103515,,,
2019101832,,,
2019103325,,,
2019103001,,,
2019105920,,,
2019104032,,,
2019100504,,,
2019105255,,,
2019100608,,,
2019102768,,,
2019102055,,,
2019110012,,,
2019104680,,,
2019106878,,,
2018100346,,,
2018105122,,,
2015105634,,,
2019103439,,,
2019104583,,,
2017101706,,,
2019103199,,,
2019103993,,,
2019106598,,,
2019100480,,,
2019103044,,,
2019103046,,,
2019103070,,,
2019105698,,,
2019110131,,,
2019106583,,,
2019101822,,,
2019105935,,,
2019103764,,,
2019101064,,,
2019106655,,,
2019104802,,,
2019101280,,,
2019102970,,,
2018103554,,,
2019106825,,,
2019104814,,,
2019102342,,,
2019104489,,,
2019101318,,,
2019104614,,,
2019104840,,,
2019103901,,,
2019101712,,,
2019100981,,,
2019106343,,,
2019101541,,,
2019103734,,,
2019101498,,,
2019103433,,,
2013106297,,,
2019110041,,,
2019101871,,,
2019101788,,,
2019102984,,,
2017105058,,,
2019102501,,,
2019101152,,,
2019101799,,,
2019103085,,,
2019100565,,,
2019101081,,,
2019110068,,,
2019110129,,,
2019104454,,,
2019104875,,,
2019102778,,,
2019106599,,,
2019100067,,,
2019103041,,,
2019103558,,,
2019109144,,,
2019107019,,,
2019110098,,,
2019105874,,,
2019104114,,,
2019104897,,,
2019100560,,,
2019106648,,,
2019104031,,,
2019101841,,,
2019106975,,,
2019105986,,,
2019103638,,,
2019105679,,,
2019105153,,,
2019105361,,,
2019100499,,,
2019103874,,,
2019102113,,,
2019106570,,,
2019104133,,,
2019101059,,,
2019101437,,,
2019104052,,,
2019105826,,,
2019110035,,,
2019101387,,,
2019106319,,,
2019102066,,,
2019102749,,,
2019102861,,,
2019103925,,,
2019104779,,,
2019103024,,,
2019106199,,,
2019103239,,,
2019103846,,,
2019103675,,,
2019100552,,,
2019105038,,,
2017106607,,,
2019106767,,,
2019104284,,,
2019100429,,,
2016110150,,,
2019107074,,,
2019107008,,,
2019101719,,,
2019105952,,,
2019105599,,,
2019105909,,,
2019105303,,,
2019101760,,,
2019104246,,,
2017101071,,,
2019106420,,,
2019102812,,,
2019103532,,,
2019102230,,,
2019101166,,,
2019102881,,,
2019101205,,,
2019100198,,,
2019101666,,,
2019106837,,,
2019100388,,,
2019100487,,,
2019103345,,,
2019101339,,,
2017101722,,,
2019107047,,,
2019105827,,,
2019109102,,,
2019103740,,,
2019100199,,,
2019102697,,,
2019104910,,,
2019101628,,,
2019104534,,,
2017101181,,,
2019106482,,,
2019104757,,,
2019104667,,,
2019101855,,,
2019102221,,,
2019102809,,,
2019103135,,,
2019107065,,,
2019105906,,,
2019103547,,,
2019105275,,,
2019100442,,,
2019103173,,,
2019103549,,,
2019105210,,,
2019102765,,,
2019102537,,,
2019106543,,,
2019101235,,,
2019101703,,,
2019100152,,,
2019104797,,,
2019103745,,,
2019106659,,,
2019100594,,,
2019104916,,,
2019101587,,,
2019102957,,,
2019104701,,,
2019107011,,,
2019101201,,,
2019101967,,,
2019100943,,,
2019100160,,,
2019109009,,,
2019100574,,,
2019102980,,,
2019106667,,,
2019103191,,,
2019101493,,,
2019107026,,,
2019102128,,,
2019101077,,,
2019100776,,,
2019102850,,,
2019106166,,,
2019102078,,,
2019101688,,,
2019106935,,,
2019101872,,,
2019101856,,,
2019106336,,,
2019101537,,,
2019100763,,,
2018103517,,,
2017105130,,,
2019110011,,,
2019104076,,,
2019101438,,,
2019105785,,,
2019105121,,,
2019106350,,,
2019100178,,,
2015101786,,,
2019101279,,,
2019103982,,,
2019110046,,,
2017100216,,,
2019102059,,,
2019100187,,,
2019106292,,,
2019101785,,,
2019101025,,,
2019103725,,,
2019105435,,,
2019100575,,,
2017100416,,,
2019100404,,,
2019104855,,,
2019101781,,,
2019106402,,,
2019106879,,,
2019102125,,,
2019102653,,,
2019102729,,,
2019103695,,,
2019101707,,,
2019100602,,,
2019103445,,,
2019106987,,,
2019104979,,,
2019100201,,,
2019105902,,,
2019102088,,,
2019100181,,,
2019105907,,,
2019105799,,,
2019102316,,,
2019102397,,,
2019102095,,,
2019102275,,,
2019106828,,,
2019105517,,,
2019100285,,,
2019105803,,,
2019106680,,,
2019104195,,,
2019104795,,,
2019105356,,,
2019101682,,,
2019105326,,,
2019106192,,,
2019102471,,,
2019106771,,,
2019106865,,,
2019100174,,,
2019106284,,,
2017110005,,,
2019100591,,,
2018101069,,,
2019101024,,,
2019100087,,,
2019104107,,,
2019102597,,,
2019104902,,,
2019105137,,,
2019102857,,,
2019104798,,,
2019110055,,,
2019103025,,,
2019102589,,,
2016100897,,,
2015104273,,,
2019103612,,,
2019104807,,,
2019103535,,,
2019102605,,,
2019101916,,,
2017100722,,,
2019106021,,,
2019100010,,,
2019106818,,,
2019103779,,,
2019106004,,,
2019104745,,,
2019100984,,,
2019101748,,,
2019103333,,,
2017104962,,,
2019110069,,,
2019104070,,,
2019109150,,,
2019100695,,,
2019100114,,,
2016102884,,,
2019106384,,,
2019103470,,,
2019104539,,,
2019100839,,,
2019103715,,,
2019104541,,,
2019100102,,,
2019101342,,,
2019104127,,,
2019104722,,,
2019106931,,,
2019102007,,,
2019100870,,,
2017100351,,,
2019105848,,,
2019106209,,,
2019103882,,,
2019100123,,,
2019103416,,,
2019106937,,,
2019100098,,,
2019102284,,,
2019105071,,,
2019101300,,,
2019110080,,,
2019107046,,,
2016101015,,,
2016103236,,,
2019102710,,,
2019101501,,,
2019100648,,,
2019104163,,,
2019104055,,,
2019102699,,,
2019105189,,,
2019105199,,,
2019104443,,,
2019106053,,,
2019106352,,,
2019101268,,,
2019103674,,,
2019100999,,,
2019101323,,,
2019103352,,,
2019105284,,,
2019102883,,,
2019103818,,,
2019103432,,,
2019100350,,,
2019106324,,,
2019104863,,,
2019105320,,,
2017103500,,,
2019103713,,,
2017103041,,,
2019100402,,,
2019105086,,,
2019105447,,,
2019106681,,,
2016105372,,,
2019104523,,,
2018105014,,,
2018101468,,,
2019102520,,,
2019101344,,,
2019106735,,,
2019107049,,,
2019102132,,,
2019104815,,,
2017100424,,,
2019110004,,,
2019103582,,,
2019106675,,,
2019104708,,,
2019100966,,,
2019101440,,,
2019102325,,,
2019100440,,,
2019109020,,,
2019104917,,,
2019103957,,,
2019110033,,,
2019106717,,,
2019106026,,,
2019101490,,,
2019106695,,,
2019102187,,,
2018101981,,,
2017101559,,,
2019102586,,,
2019102557,,,
2019105047,,,
2016101604,,,
2019102193,,,
2019105052,,,
2017101478,,,
2019104640,,,
2019104215,,,
2019100412,,,
2019103990,,,
2019105408,,,
2019104662,,,
2019104145,,,
2019103080,,,
2019100621,,,
2019106501,,,
2019102931,,,
2019105407,,,
2019104110,,,
2019101581,,,
2019100165,,,
2019100906,,,
2019106282,,,
2019102415,,,
2019103707,,,
2019106016,,,
2019103474,,,
2019104249,,,
2019106147,,,
2019110029,,,
2019106202,,,
2019105876,,,
2019102575,,,
2017101679,,,
2019105268,,,
2019101039,,,
2020101890,,,
2020100520,,,
2020100514,,,
2020102597,,,
2020102513,,,
2014102862,,,
2019100161,,,
2019103615,,,
2019105132,,,
2019105309,,,
2019102823,,,
2020103606,,,
2020102560,,,
2019105390,,,
2020102571,,,
2020103371,,,
2020104115,,,
2020105059,,,
2020104216,,,
2020105851,,,
2020103454,,,
2020100764,,,
2020101349,,,
2020103949,,,
2020105687,,,
2020102348,,,
2020103497,,,
2020100373,,,
2020102752,,,
2020103654,,,
2020101090,,,
2020100615,,,
2019101329,,,
2019105222,,,
2020104059,,,
2020101692,,,
2020100728,,,
2020106577,,,
2019103457,,,
2019104323,,,
2019105796,,,
2019102139,,,
2019101467,,,
2019101385,,,
2014102163,,,
2019104226,,,
2019110126,,,
2020102364,,,
2020103708,,,
2020106980,,,
2020100181,,,
2020102821,,,
2020102374,,,
2020102474,,,
2020100623,,,
2011106610,,,
2019102416,,,
2019103482,,,
2020101870,,,
2020102259,,,
2020106133,,,
2019110044,,,
2019105835,,,
2020104238,,,
2020101863,,,
2020107090,,,
2020106165,,,
2019105028,,,
2019105160,,,
2019100827,,,
2020102518,,,
2020104785,,,
2020104779,,,
2020104009,,,
2020100232,,,
2017101805,,,
2019106522,,,
2019105574,,,
2019103032,,,
2020104954,,,
2020104095,,,
2020104475,,,
2020102606,,,
2020109089,,,
2019103383,,,
2020110110,,,
2019106757,,,
2019103590,,,
2019101087,,,
2019106516,,,
2020103609,,,
2020106699,,,
2020102855,,,
2020100861,,,
2020106054,,,
2020100127,,,
2019103455,,,
2020106523,,,
2020106812,,,
2020104265,,,
2020110053,,,
2020100630,,,
2020100018,,,
2020101299,,,
2020102379,,,
2020106582,,,
2020103568,,,
2020103303,,,
2020102676,,,
2020106337,,,
2020104919,,,
2020100070,,,
2020105613,,,
2020104525,,,
2019106379,,,
2019100879,,,
2020103587,,,
2020100769,,,
2020103870,,,
2020102146,,,
2020104948,,,
2020104345,,,
2020101769,,,
2020100441,,,
2020104400,,,
2020103970,,,
2020106818,,,
2020104920,,,
2020101728,,,
2020104349,,,
2018100116,,,
2019101870,,,
2019103492,,,
2020103506,,,
2020101363,,,
2020101218,,,
2020105041,,,
2020102283,,,
2020106978,,,
2020102569,,,
2020104149,,,
2020100210,,,
2020106747,,,
2020110028,,,
2020106576,,,
2020102729,,,
2020107111,,,
2016102406,,,
2019106883,,,
2019105282,,,
2019102821,,,
2020103294,,,
2020104122,,,
2020106170,,,
2018101321,,,
2014100521,,,
2020104758,,,
2020106784,,,
2020100871,,,
2020103490,,,
2020100371,,,
2020104125,,,
2020105021,,,
2020105672,,,
2020102573,,,
2020106414,,,
2020101160,,,
2020105473,,,
2020100779,,,
2020103017,,,
2020107175,,,
2019101638,,,
2019102124,,,
2019103680,,,
2020102548,,,
2020101852,,,
2020103476,,,
2020104500,,,
2020105669,,,
2020102721,,,
2019100903,,,
2019106015,,,
2019104202,,,
2020102080,,,
2020101817,,,
2020106036,,,
2020101124,,,
2020100801,,,
2019105033,,,
2019105960,,,
2019105360,,,
2020106432,,,
2020101314,,,
2020103203,,,
2020102350,,,
2020106487,,,
2019105425,,,
2017100752,,,
2019102338,,,
2019106886,,,
2019102308,,,
2020103262,,,
2020101798,,,
2020110067,,,
2020101938,,,
2020105145,,,
2020100690,,,
2020105743,,,
2020101802,,,
2020106911,,,
2020100866,,,
2020107184,,,
2020106778,,,
2020102060,,,
2020104204,,,
2020103984,,,
2020105477,,,
2020100830,,,
2020100312,,,
2020105212,,,
2020104197,,,
2020109097,,,
2020101885,,,
2020100612,,,
2020103856,,,
2020100857,,,
2020106451,,,
2019104927,,,
2019102258,,,
2019104728,,,
2020109159,,,
2020109164,,,
2020109155,,,
2020109130,,,
2020109154,,,
2020109152,,,
2020109126,,,
2020109168,,,
2020109157,,,
2020109153,,,
2020109158,,,
2020109138,,,
2020109137,,,
2020109150,,,
2020109147,,,
2020109135,,,
2020103056,,,
2020105076,,,
2020105699,,,
2020105163,,,
2020106655,,,
2020102418,,,
2020109115,,,
2020103879,,,
2019103053,,,
2019101810,,,
2019101470,,,
2020103570,,,
2020106857,,,
2020101039,,,
2020104361,,,
2020101738,,,
2020105944,,,
2020106376,,,
2019103368,,,
2019100598,,,
2020101839,,,
2020101421,,,
2020105485,,,
2020102556,,,
2020103392,,,
2020102510,,,
2020104887,,,
2020104687,,,
2020105562,,,
2020106121,,,
2020103096,,,
2020105787,,,
2020104050,,,
2020101947,,,
2020106065,,,
2020104155,,,
2020100609,,,
2020106070,,,
2019102580,,,
2019105486,,,
2019105942,,,
2020106309,,,
2020101110,,,
2020106374,,,
2020106120,,,
2020110108,,,
2020102695,,,
2020103989,,,
2020106462,,,
2020106123,,,
2020105273,,,
2020100677,,,
2020105572,,,
2020104643,,,
2020100260,,,
2020102889,,,
2020104837,,,
2020105671,,,
2020101423,,,
2020103847,,,
2020100534,,,
2020106175,,,
2020105279,,,
2020102293,,,
2019104255,,,
2019105119,,,
2019103849,,,
2020106944,,,
2020102930,,,
2020104478,,,
2020105922,,,
2020106224,,,
2020105933,,,
2019102978,,,
2019102492,,,
2019106018,,,
2019100864,,,
2020104516,,,
2020100715,,,
2020105726,,,
2020103971,,,
2020103717,,,
2020104394,,,
2020104366,,,
2020106589,,,
2016106432,,,
2019105791,,,
2020110095,,,
2020104227,,,
2020105200,,,
2020105351,,,
2020103344,,,
2020100831,,,
2020104384,,,
2020105904,,,
2020105146,,,
2020102605,,,
2020100196,,,
2020106223,,,
2020106479,,,
2020103874,,,
2020103157,,,
2019106345,,,
2019101918,,,
2019103840,,,
2020104987,,,
2020104010,,,
2020101287,,,
2020100370,,,
2020102967,,,
2020100995,,,
2020100763,,,
2020105377,,,
2020102604,,,
2020102879,,,
2020105487,,,
2020102622,,,
2020105966,,,
2020103479,,,
2020105612,,,
2012103796,,,
2020100882,,,
2020102191,,,
2020100720,,,
2020101223,,,
2020106477,,,
2020101725,,,
2020101353,,,
2020101832,,,
2020101739,,,
2020106129,,,
2020105040,,,
2020106441,,,
2020102916,,,
2020103980,,,
2019106161,,,
2019101728,,,
2020101555,,,
2020104534,,,
2020103607,,,
2020103561,,,
2020102297,,,
2020105534,,,
2020105532,,,
2020106141,,,
2020109142,,,
2017101068,,,
2020104351,,,
2020106646,,,
2020102577,,,
2020106537,,,
2020105772,,,
2020106622,,,
2020106971,,,
2020101415,,,
2019104970,,,
2020100421,,,
2019101711,,,
2020106012,,,
2020103429,,,
2020102997,,,
2020100602,,,
2020103236,,,
2020106801,,,
2020106017,,,
2020105755,,,
2020102545,,,
2019102977,,,
2019100721,,,
2020103018,,,
2020103374,,,
2020101141,,,
2020102857,,,
2019109086,,,
2020103645,,,
2020101293,,,
2020104765,,,
2020102404,,,
2020101886,,,
2020106758,,,
2020103302,,,
2020106625,,,
2020104571,,,
2020105370,,,
2020106055,,,
2020101108,,,
2020103719,,,
2020104158,,,
2020102381,,,
2020101724,,,
2020106985,,,
2019104487,,,
2019103763,,,
2020106679,,,
2020106235,,,
2020100694,,,
2020100703,,,
2020104756,,,
2019100916,,,
2019105307,,,
2019101008,,,
2020103452,,,
2020101281,,,
2020106943,,,
2020102749,,,
2020104385,,,
2020104812,,,
2020105695,,,
2019103890,,,
2020101153,,,
2020102920,,,
2020106525,,,
2020106689,,,
2020100833,,,
2020100481,,,
2020103391,,,
2020101934,,,
2020105324,,,
2020106088,,,
2020106968,,,
2020106999,,,
2020105852,,,
2020106786,,,
2020101291,,,
2020106907,,,
2019100406,,,
2019105202,,,
2019104760,,,
2019110038,,,
2019101622,,,
2020102909,,,
2020101653,,,
2020103491,,,
2020104011,,,
2020102555,,,
2020100425,,,
2020106435,,,
2020100413,,,
2020106797,,,
2019104545,,,
2020104373,,,
2020104344,,,
2020105928,,,
2020104809,,,
2020101201,,,
2020100740,,,
2020105738,,,
2020104722,,,
2020100823,,,
2020105321,,,
2020105414,,,
2020100200,,,
2020106981,,,
2020101720,,,
2020100982,,,
2016106047,,,
2017105424,,,
2019101641,,,
2020101679,,,
2020100167,,,
2020101562,,,
2020104962,,,
2020100242,,,
2020104502,,,
2020100781,,,
2020104757,,,
2020107093,,,
2019102148,,,
2019104565,,,
2019105257,,,
2020106820,,,
2020104275,,,
2020106942,,,
2020105310,,,
2020103320,,,
2020104493,,,
2020104232,,,
2020102451,,,
2020103747,,,
2020102627,,,
2020106616,,,
2020105175,,,
2020105654,,,
2017103839,,,
2020104530,,,
2019103693,,,
2019110132,,,
2019101909,,,
2019101167,,,
2020104921,,,
2020106275,,,
2020100841,,,
2020104539,,,
2020100139,,,
2020105423,,,
2020100724,,,
2020101553,,,
2020102456,,,
2020103460,,,
2020100679,,,
2020104817,,,
2020105556,,,
2020106597,,,
2020105227,,,
2020101352,,,
2019110048,,,
2020100873,,,
2020105571,,,
2020106584,,,
2020104831,,,
2020102136,,,
2017106399,,,
2019104672,,,
2020110119,,,
2019105644,,,
2020101304,,,
2020110005,,,
2020105061,,,
2020100517,,,
2020100756,,,
2020103927,,,
2020103987,,,
2020110011,,,
2020110080,,,
2020107080,,,
2020103504,,,
2020110071,,,
2020101561,,,
2020101369,,,
2020105735,,,
2020106526,,,
2020100486,,,
2020104927,,,
2020106918,,,
2020105865,,,
2020101878,,,
2020107118,,,
2019102235,,,
2020105707,,,
2020100058,,,
2020100279,,,
2020107102,,,
2020106673,,,
2020100836,,,
2020101094,,,
2020104488,,,
2020105231,,,
2020105219,,,
2020106964,,,
2020102777,,,
2020101155,,,
2020101330,,,
2020102786,,,
2020105792,,,
2020104841,,,
2020104633,,,
2020102110,,,
2020104109,,,
2020101837,,,
2020106714,,,
2019104731,,,
2020104684,,,
2019103264,,,
2020105731,,,
2020102450,,,
2020105686,,,
2020105497,,,
2020104582,,,
2020109071,,,
2020105711,,,
2020102746,,,
2020105920,,,
2020104222,,,
2019106956,,,
2020107146,,,
2020106446,,,
2020102824,,,
2020102328,,,
2020101848,,,
2020102430,,,
2020102922,,,
2020105678,,,
2020100668,,,
2020104298,,,
2020102240,,,
2020105729,,,
2020102411,,,
2020104280,,,
2019104368,,,
2020101264,,,
2020103877,,,
2020106560,,,
2020101442,,,
2020103780,,,
2017100643,,,
2020100608,,,
2020106455,,,
2020102424,,,
2020103778,,,
2020103958,,,
2020104694,,,
2020106917,,,
2018106578,,,
2020105576,,,
2020106648,,,
2020102406,,,
2020105093,,,
2020100676,,,
2020102117,,,
2019105433,,,
2020106434,,,
2020103028,,,
2020101753,,,
2020100066,,,
2020105804,,,
2020109074,,,
2020107152,,,
2020106620,,,
2020105381,,,
2020100240,,,
2020110008,,,
2020104626,,,
2020100120,,,
2020101454,,,
2020105763,,,
2020100504,,,
2020102038,,,
2020104362,,,
2020100986,,,
2020106383,,,
2020105312,,,
2020109026,,,
2020105927,,,
2020102615,,,
2019106193,,,
2020101704,,,
2020106003,,,
2020103752,,,
2020103660,,,
2020100411,,,
2020102267,,,
2020101773,,,
2020104281,,,
2020103531,,,
2020102822,,,
2020106938,,,
2020105292,,,
2020100894,,,
2020103362,,,
2020100455,,,
2020103510,,,
2020106464,,,
2020105419,,,
2020101953,,,
2020104219,,,
2020106305,,,
2020102182,,,
2020105926,,,
2019103954,,,
2020101842,,,
2020103735,,,
2020105170,,,
2020103528,,,
2020101269,,,
2020102768,,,
2019100989,,,
2020101961,,,
2020100582,,,
2020104001,,,
2020103942,,,
2020102375,,,
2020103227,,,
2019105606,,,
2019104037,,,
2019102032,,,
2020105057,,,
2020101698,,,
2020101898,,,
2020104808,,,
2020109061,,,
2020103834,,,
2020100101,,,
2019100315,,,
2019103904,,,
2020105806,,,
2020101222,,,
2020103549,,,
2020104910,,,
2020101259,,,
2020104062,,,
2020101884,,,
2020102966,,,
2020106454,,,
2020103216,,,
2020105758,,,
2020103204,,,
2020105283,,,
2020100524,,,
2020104463,,,
2020104503,,,
2020104395,,,
2020106163,,,
2019103854,,,
2019103841,,,
2019102392,,,
2020100323,,,
2020100605,,,
2020105623,,,
2020103707,,,
2020109140,,,
2020109149,,,
2020109133,,,
2020109139,,,
2020109156,,,
2020100149,,,
2020102866,,,
2019105357,,,
2020106478,,,
2020105757,,,
2020110021,,,
2020106405,,,
2020100416,,,
2020104476,,,
2020102121,,,
2020107073,,,
2020104498,,,
2020106484,,,
2020104736,,,
2020103546,,,
2020100433,,,
2019104175,,,
2020102493,,,
2019105235,,,
2020104301,,,
2020103775,,,
2020105098,,,
2020103712,,,
2020103786,,,
2020101759,,,
2020101038,,,
2020105967,,,
2020103159,,,
2020105247,,,
2020102761,,,
2020103861,,,
2019103821,,,
2019100398,,,
2020103235,,,
2020103586,,,
2020107083,,,
2020104341,,,
2020100352,,,
2019102134,,,
2019106626,,,
2019102670,,,
2020101742,,,
2020101266,,,
2020105785,,,
2019105085,,,
2020106310,,,
2020103845,,,
2020103748,,,
2020107211,,,
2020100179,,,
2020100393,,,
2020106568,,,
2020104163,,,
2020110064,,,
2020102487,,,
2020107217,,,
2020100329,,,
2020102875,,,
2020102505,,,
2020100296,,,
2020105739,,,
2020104970,,,
2020103133,,,
2020100409,,,
2020100540,,,
2020100585,,,
2020105544,,,
2020100532,,,
2020110094,,,
2020103214,,,
2020102385,,,
2020103012,,,
2020103431,,,
2019101895,,,
2020105187,,,
2020102412,,,
2020104873,,,
2020101532,,,
2020101320,,,
2020100391,,,
2020106494,,,
2020101109,,,
2020104418,,,
2020104771,,,
2020100985,,,
2020102170,,,
2020105349,,,
2020107135,,,
2020100693,,,
2020106395,,,
2020104161,,,
2020101111,,,
2020110135,,,
2020103334,,,
2020100808,,,
2020106923,,,
2020105135,,,
2020102645,,,
2020102142,,,
2020103841,,,
2020100785,,,
2020106233,,,
2020105849,,,
2020104551,,,
2020100464,,,
2020109105,,,
2020101865,,,
2020101027,,,
2020105666,,,
2020103926,,,
2020105779,,,
2020104835,,,
2020100749,,,
2020101846,,,
2020103649,,,
2020106743,,,
2020107120,,,
2020103357,,,
2020102302,,,
2020100837,,,
2020101286,,,
2020104547,,,
2020110111,,,
2020100667,,,
2020106533,,,
2020105674,,,
2020103319,,,
2020102062,,,
2020100005,,,
2020110025,,,
2020106403,,,
2020100922,,,
2020102174,,,
